"","ticker","ref.date","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices"
"266","CMCSA",2005,6962378600,11.09,11.433333,8.64,10.956667,7.645228,NA,NA
"267","CMCSA",2006,7941030800,8.683333,14.373333,8.7,8.743333,6.100832,-0.202007840707955,-0.202007964648373
"268","CMCSA",2007,11320925800,14.126667,15.033334,8.815,14.22,9.922284,0.626382106571694,0.626382067342054
"269","CMCSA",2008,12120124800,9.15,11.36,6.535,8.85,6.175261,-0.377637144834798,-0.377637130801688
"270","CMCSA",2009,11938071800,8.36,8.995,5.61,8.995,6.404894,0.0371859586177814,0.0163841807909604
"271","CME",2005,1142743500,45.799999,79.379997,33.992001,43.582001,18.459627,NA,NA
"272","CME",2006,837331500,73.75,110.772003,71.559998,72.606003,31.863926,0.72614137869633,0.66596304286258
"273","CME",2007,901899000,103.192001,142.149994,99.589996,104.599998,47.189266,0.480962076048005,0.440652200617627
"274","CME",2008,1603938000,137.197998,134.798004,31.309999,134.798004,62.632538,0.327262390561447,0.288699871676862
"275","CME",2009,1489165000,40.900002,68.417999,31.813999,42.515999,21.526138,-0.656310622443561,-0.684594743702585
"276","CMX",2005,2666162,4.5,9.8,4.25,4.5,4.5,NA,NA
"277","CMX",2006,2520568,5.2,8,3.25,5,5,0.111111111111111,0.111111111111111
"278","CMX",2007,4964619,4.1,7.9,2.45,4.25,4.25,-0.15,-0.15
"279","CMX",2008,2295311,3.1,3.8,0.3,2.9,2.9,-0.317647058823529,-0.317647058823529
"280","CMX",2009,3400218,0.6,NA,NA,0.6,0.6,-0.793103448275862,-0.793103448275862
"281","CNC",2005,623082400,7.15,9.345,4.5,7.1675,7.1675,NA,NA
"282","CNC",2006,829356800,6.59,7.3275,3.4,6.6125,6.6125,-0.0774328566445763,-0.0774328566445763
"283","CNC",2007,658997200,6.225,6.89,4.5675,6.1575,6.1575,-0.0688090737240076,-0.0688090737240076
"284","CNC",2008,602472000,6.85,7.1,3.325,6.895,6.895,0.11977263499797,0.11977263499797
"285","CNC",2009,413056000,4.905,5.5675,3.76,4.8925,4.8925,-0.29042784626541,-0.29042784626541
"286","COF",2005,568371200,84.050003,88.010002,70.650002,83.800003,67.879082,NA,NA
"287","COF",2006,612034900,86.400002,89.919998,69.879997,86.980003,70.55175,0.0393739561769559,0.0379474926749106
"288","COF",2007,1127603900,77.07,83.610001,45.66,77.25,62.742371,-0.110690082102854,-0.111864827137336
"289","COF",2008,2650445200,47.759998,56.970001,25.190001,47.349998,38.515312,-0.386135535107527,-0.387055042071197
"290","COF",2009,3362629100,31.799999,41.049999,8.31,33.310001,27.997328,-0.273085779494659,-0.296515260676463
"291","COST",2005,792469400,48.240002,50.75,40.169998,47.900002,35.504642,NA,NA
"292","COST",2006,909973200,49.75,57.580002,46.790001,49.919998,37.365334,0.0524070063852495,0.0421711047110185
"293","COST",2007,1073776200,53.349998,71.830002,52.529999,52.84,39.934261,0.0687516134607549,0.0584936321511873
"294","COST",2008,1581678800,69.629997,74.660004,44.990002,68.139999,51.994942,0.302013376433835,0.289553349735049
"295","COST",2009,1257023700,52.439999,61.119999,38.439999,53.349998,41.116898,-0.209213503882743,-0.217053143778297
"296","CPRT",2005,424794400,6.75,6.475,5.3475,6.265,6.265,NA,NA
"297","CPRT",2006,390177200,5.77,7.6775,5.755,5.755,5.755,-0.0814046288906624,-0.0814046288906624
"298","CPRT",2007,447911200,7.575,10.705,6.875,7.6325,7.6325,0.326238053866203,0.326238053866203
"299","CPRT",2008,823846800,10.615,12.11,5.82,10.33,10.33,0.353422862757943,0.353422862757943
"300","CPRT",2009,617546000,6.785,9.5875,6.0225,7.0075,7.0075,-0.321636011616651,-0.321636011616651
"301","CS",2005,55690200,41.533203,51.669922,37.841797,41.425781,25.797903,NA,NA
"302","CS",2006,87899400,51.259766,68.359375,48.896484,52.099609,33.44297,0.296344512962933,0.257661478971271
"303","CS",2007,202653200,68.945313,77.177734,54.619141,68.466797,45.191357,0.351296161794242,0.314151839412077
"304","CS",2008,362655600,58.681641,58.359375,18.564453,58.28125,39.616146,-0.123368966326902,-0.14876622605845
"305","CS",2009,373647500,27.441406,58.4375,18.59375,27.666016,19.668997,-0.503510588839207,-0.525301602144772
"306","CSCO",2005,13991845200,19.42,20.17,16.93,19.32,15.372467,NA,NA
"307","CSCO",2006,13245404000,17.209999,27.629999,17.24,17.450001,13.88455,-0.0967910355572726,-0.0967908385093168
"308","CSCO",2007,13515770200,27.459999,34.080002,25.299999,27.73,22.064102,0.589111782520859,0.589111656784432
"309","CSCO",2008,15487402500,27,27.540001,14.47,26.540001,21.117249,-0.0429137338106939,-0.042913775694194
"310","CSCO",2009,12683251300,16.41,24.379999,13.62,16.959999,13.49467,-0.360964583975877,-0.360964643520548
"311","CTXS",2005,656886700,19.549292,23.283962,16.778149,19.190954,19.064651,NA,NA
"312","CTXS",2006,973655000,22.957478,35.96114,21.356903,23.283962,23.130722,0.213278019094081,0.21327798503399
"313","CTXS",2007,972500200,21.731167,34.925945,21.364866,21.364866,21.224257,-0.0824213355726638,-0.0824213679785253
"314","CTXS",2008,1274129900,30.657747,30.63386,15.559802,30.29941,30.099998,0.41818853776601,0.418188628002628
"315","CTXS",2009,992856600,18.768911,34.034081,15.99777,19.397993,19.270329,-0.359789691680378,-0.359789745080845
"316","CVS",2005,1145686800,22.700001,31.25,22.245001,22.5,18.354284,NA,NA
"317","CVS",2006,1917605700,26.67,35.950001,26.35,26.35,21.677261,0.18104639766934,0.171111111111111
"318","CVS",2007,3512593100,30.950001,42.25,30.790001,30.84,25.503468,0.176507862317107,0.170398481973435
"319","CVS",2008,2943085600,39.709999,44.119999,24.42,39.349998,32.749737,0.284128770251952,0.275940272373541
"320","CVS",2009,3188942900,28.809999,38.009998,23.98,29.379999,24.632509,-0.247856280494711,-0.253367204745474
"321","CVX",2005,2082211800,52.459999,65.769997,50.509998,50.900002,30.821516,NA,NA
"322","CVX",2006,2293198000,57.25,75.970001,54.080002,59.080002,36.909706,0.197530517317837,0.160707262840579
"323","CVX",2007,2511090100,72.769997,94.860001,66.43,70.970001,45.768707,0.240018194672155,0.201252515191181
"324","CVX",2008,3919468900,93.959999,103.089996,57.830002,93.459999,61.992542,0.354474401035625,0.316894429802812
"325","CVX",2009,2997111600,74.230003,79.639999,56.459999,76.519997,52.30233,-0.156312544821924,-0.181254035750632
"326","D",2005,765109200,34,43.25,33.349998,33.740002,17.340008,NA,NA
"327","D",2006,745861400,38.805,42.009998,34.514999,39.580002,21.895338,0.262706337851747,0.173088312205791
"328","D",2007,1084327200,41.849998,48.990002,40,41.825001,24.86491,0.135625766544458,0.0567205378109885
"329","D",2008,770340200,47.299999,48.110001,33.580002,46.52,29.307198,0.178656910481478,0.112253410346601
"330","D",2009,807169100,35.93,39.610001,27.290001,36.540001,23.904522,-0.184346384802805,-0.214531362854686
"331","DANOY",2005,71555600,9.245,11.515,8.65,9.25,6.029229,NA,NA
"332","DANOY",2006,64538800,10.585,16.795,10.475,10.71,7.245871,0.201790643546629,0.157837837837838
"333","DANOY",2007,71256400,16.424999,18.24,14.1,16.525,11.525882,0.590682748837234,0.542950513538749
"334","DANOY",2008,62062000,17.889999,18.549999,10.14,17.889999,12.894253,0.118721586773143,0.0826020574886537
"335","DANOY",2009,34454800,12.12,13.05,8.6,12.55,9.226822,-0.284423688599875,-0.298490737758006
"336","DASTY",2005,12254400,25.115,28.719999,21.395,25.025,20.339054,NA,NA
"337","DASTY",2006,5822200,28.785,30.105,22.254999,29.285,24.164824,0.188099702178872,0.17022977022977
"338","DASTY",2007,9423200,26.860001,34.415001,24.594999,26.605,22.291096,-0.0775394846658101,-0.0915144271811508
"339","DASTY",2008,9887200,29.705,33.564999,16.25,29,24.64761,0.105715483886481,0.0900206728058635
"340","DASTY",2009,4151800,22.225,30.375,15.97,22.459999,19.526056,-0.207791100232436,-0.225517275862069
"341","DBD",2005,155677100,55.720001,57.580002,33.369999,54.830002,36.387035,NA,NA
"342","DBD",2006,134583400,38.73,46.93,37.009998,38.330002,25.887903,-0.28854046503102,-0.300930136752503
"343","DBD",2007,131913100,46.599998,54.25,28.889999,46.669998,32.157101,0.242167084757695,0.217584022041011
"344","DBD",2008,187289600,29.25,40.299999,23.370001,28.549999,20.098421,-0.374992758209143,-0.388257976784143
"345","DBD",2009,105591000,28.040001,32.93,19.049999,28.77,20.906122,0.0401872863544854,0.00770581463067654
"346","DDAIF",2005,127835400,48.209999,54.830002,39.029999,47.68,29.83861,NA,NA
"347","DDAIF",2006,119550100,52.529999,61.970001,46.560001,53.75,35.168251,0.178615592348303,0.127307046979866
"348","DDAIF",2007,270539300,62.439999,111.599998,60.060001,62.029999,41.911694,0.191748034327894,0.154046493023256
"349","DDAIF",2008,213624900,96.519997,94.75,24.450001,94.75,65.610359,0.565442785490847,0.527486724608846
"350","DDAIF",2009,156010800,37.91,55.950001,21.58,39.110001,28.167284,-0.570688463996973,-0.587229540897098
"351","DHI",2005,723886600,30.5625,42.110001,26.91,29.512501,23.807894,NA,NA
"352","DHI",2006,888756200,36.459999,41.389999,20,36.939999,30.130629,0.265573049006351,0.251672943611251
"353","DHI",2007,1586674100,26.290001,30.860001,10.41,26.040001,21.655113,-0.281292368639234,-0.295073045345778
"354","DHI",2008,2506128500,13.19,17.309999,4.34,12.84,11.034984,-0.490421315280137,-0.506912461332087
"355","DHI",2009,2394784700,7.1,13.79,5.96,7.34,6.480109,-0.412766796943249,-0.428348909657321
"356","DIS",2005,1852113600,27.426035,29.467455,22.642998,27.465483,22.874989,NA,NA
"357","DIS",2006,2661992200,23.747534,34.368835,23.658777,24.063116,20.257336,-0.114432973060665,-0.123877923428472
"358","DIS",2007,2551167100,33.737671,36.045364,31.24,33.72781,28.654245,0.414512006909497,0.401639338812147
"359","DIS",2008,3751199700,32.32,34.990002,18.73,31.84,27.342632,-0.0457737762764296,-0.0559719116064754
"360","DIS",2009,3466243900,22.76,32.43,15.59,23.92,20.84922,-0.237483063078931,-0.248743718592965
"361","DISH",2005,513687000,33.220001,33.119999,24.52,33.099998,24.309177,NA,NA
"362","DISH",2006,489529200,27.23,38.450001,27.200001,28.120001,20.651789,-0.15045297502256,-0.150453090661818
"363","DISH",2007,594719000,38.049999,51.080002,36.77,38.369999,28.179552,0.364509002101465,0.364509162001808
"364","DISH",2008,827159900,33.139999,35.66,8.37,32.099998,26.189552,-0.0706185818709965,-0.163408943534244
"365","DISH",2009,1104105800,11.15,22.15,9.07,11.74,9.578361,-0.634267856128276,-0.634267889985538
"366","DLTR",2005,992690000,9.683333,9.6,6.916667,9.513333,9.513333,NA,NA
"367","DLTR",2006,756387600,7.99,10.666667,8.066667,8.066667,8.066667,-0.15206720925253,-0.15206720925253
"368","DLTR",2007,1154538600,10.123333,15.19,8.613334,10.23,10.23,0.268181765777613,0.268181765777613
"369","DLTR",2008,1530127000,8.64,14.583333,7.1,8.436666,8.436666,-0.17530146627566,-0.17530146627566
"370","DLTR",2009,1346907200,13.966666,17.110001,11.226666,14.016666,14.016666,0.661398708921273,0.661398708921273
"371","DNB",2005,72280300,59.450001,67.879997,55.040001,58.93,48.383602,NA,NA
"372","DNB",2006,82344100,66.959999,84.25,65.5,67.699997,55.584076,0.148820544613442,0.148820583743424
"373","DNB",2007,89510000,83.099998,106.629997,82.279999,82.279999,67.554779,0.215362093992531,0.215361929779702
"374","DNB",2008,109508600,88.449997,98.779999,64.400002,85.900002,71.302032,0.0554698432216025,0.0439961478366084
"375","DNB",2009,132408600,77.400002,84.639999,69.800003,77.809998,65.491096,-0.0814974810255057,-0.0941793226035083
"376","DPZ",2005,91140200,17.77,25.639999,16.5,17.530001,8.500484,NA,NA
"377","DPZ",2006,107651600,24.360001,28.75,21.84,24.790001,12.245767,0.440596441332047,0.414147152644201
"378","DPZ",2007,170258800,27.799999,33.66,12.75,28.040001,14.115567,0.15268949670527,0.131101245215762
"379","DPZ",2008,129382500,13.22,14.92,2.83,12.8,11.053535,-0.216925894652337,-0.543509288747886
"380","DPZ",2009,132321800,4.72,9.67,5.02,5.02,4.335059,-0.607812432855191,-0.6078125
"381","DRI",2005,390175700,24.796785,34.987247,23.464874,24.331959,15.554141,NA,NA
"382","DRI",2006,408321100,35.264355,39.501442,29.757931,34.406212,22.191738,0.426741470326134,0.414033781661394
"383","DRI",2007,445741100,35.907963,42.084812,24.412409,36.042049,23.512823,0.0595304883285843,0.0475448154536746
"384","DRI",2008,816561100,25.020262,33.476555,12.103406,23.822435,15.781334,-0.328820108074645,-0.339037716751342
"385","DRI",2009,857793200,25.467211,35.988415,21.051346,26.405806,18.026827,0.142287907980403,0.10844277673546
"386","DSW",2005,107769400,12,13.555,8.855,12.05,9.433791,NA,NA
"387","DSW",2006,162161800,13.2,19.955,12.875,12.875,10.079675,0.0684649469126464,0.0684647302904564
"388","DSW",2007,223612800,19.32,22.055,8.575,19.535,15.293705,0.517281559177255,0.517281553398058
"389","DSW",2008,243558600,9.35,10.205,4,8.755,6.854178,-0.551830115724084,-0.551830048630663
"390","DSW",2009,167128000,6.165,13.455,3.335,6.08,4.759954,-0.305539774426634,-0.305539691604797
"391","DTEGY",2005,154549000,22.5,22.370001,16.35,22.370001,9.988797,NA,NA
"392","DTEGY",2006,186990100,16.860001,18.360001,13.76,17.120001,7.960817,-0.203025449410975,-0.234689305557027
"393","DTEGY",2007,244570100,18.379999,22.65,16.280001,18.440001,9.00996,0.131788357903466,0.0771027992346496
"394","DTEGY",2008,379523700,21.889999,22.940001,12.16,21.85,11.277914,0.251716322824963,0.184924013832754
"395","DTEGY",2009,346764400,15,15.62,10.87,15.45,8.410009,-0.254293923503939,-0.292906178489703
"396","EBAY",2005,12965414300,24.661196,24.013046,13.106061,24.013046,23.923588,NA,NA
"397","EBAY",2006,10079948800,18.396465,19.684343,9.675926,18.712122,18.642412,-0.220751837057217,-0.22075183631431
"398","EBAY",2007,9526193500,12.777778,17.087542,12.045455,12.697811,12.650507,-0.321412540394451,-0.321412558126759
"399","EBAY",2008,9989547600,14.078282,13.863636,4.701179,13.674242,13.6233,0.0768975504301923,0.0768975849459406
"400","EBAY",2009,10132067100,5.904882,10.70707,4.322391,6.170033,6.147048,-0.548784215278237,-0.548784276305773
"401","ECA",2005,760981900,28.295,59.650002,26.615,27.15,10.893597,NA,NA
"402","ECA",2006,830630900,45.400002,55.450001,40.5,46.700001,18.885572,0.733639678427612,0.720073701657459
"403","ECA",2007,649145100,44.509998,73.760002,44.16,45.34,18.481993,-0.0213696995780694,-0.0291220764641953
"404","ECA",2008,1078514000,68.260002,96.889999,34.310001,69.610001,28.770042,0.556652575293152,0.535288950154389
"405","ECA",2009,772984100,46.34,62.970001,28.09,49.25,20.857763,-0.275017985722788,-0.292486721843317
"406","EDPFY",2005,7943800,30.030001,31.57,24.73,30.02,14.916683,NA,NA
"407","EDPFY",2006,10524300,31.370001,50.66,31.83,31.83,16.504417,0.106440151607432,0.0602931379080613
"408","EDPFY",2007,4192100,50.669998,71.699997,49.349998,50.150002,26.791037,0.623264669088281,0.575557712849513
"409","EDPFY",2008,1248400,65.099998,68.650002,28.35,65.099998,35.733974,0.333803316385253,0.298105591301871
"410","EDPFY",2009,629800,36.799999,47.599998,29.049999,38,21.374834,-0.401834399946673,-0.416282624156148
"411","EEFT",2005,92176400,26,31.870001,23.02,25.299999,25.299999,NA,NA
"412","EEFT",2006,122500900,27.99,39.48,23.700001,28.309999,28.309999,0.118972336718274,0.118972336718274
"413","EEFT",2007,132899300,29.9,33.099998,24.99,30.08,30.08,0.0625221145362809,0.0625221145362809
"414","EEFT",2008,143326800,29.780001,30.01,7.42,29.290001,29.290001,-0.0262632646276595,-0.0262632646276595
"415","EEFT",2009,92414400,11.63,25.01,7.59,12.07,12.07,-0.587913977879345,-0.587913977879345
"416","EFX",2005,174863500,28.049999,38.759998,27.23,28.66,24.726219,NA,NA
"417","EFX",2006,174577100,37.93,41.380001,31.290001,38.5,33.361263,0.349226220151168,0.343335659455687
"418","EFX",2007,272412100,40.5,46.259998,35.330002,40.009998,34.825985,0.0439048725463422,0.0392207272727274
"419","EFX",2008,248601400,36.16,39.68,19.99,35.07,30.680632,-0.119030459583555,-0.123469088901229
"420","EFX",2009,361560900,27.030001,31.5,19.790001,27.65,24.314653,-0.207491781785981,-0.211576846307385
"421","ENDP",2005,226687900,21.27,31.17,19.07,21.120001,21.120001,NA,NA
"422","ENDP",2006,365183200,30.450001,34.580002,25.389999,31.030001,31.030001,0.469223462631465,0.469223462631465
"423","ENDP",2007,307795900,27.6,35.259998,26.379999,27.25,27.25,-0.121817624176035,-0.121817624176035
"424","ENDP",2008,350109900,26.68,28.120001,14.62,26.49,26.49,-0.0278899082568808,-0.0278899082568808
"425","ENDP",2009,398859000,25.940001,26.08,15.83,26.08,26.08,-0.0154775386938467,-0.0154775386938467
"426","ERJ",2005,134800200,33.400002,41.779999,28.709999,33.310001,25.918766,NA,NA
"427","ERJ",2006,147715400,38.400002,43.5,31.99,39.259998,31.474836,0.214364757951825,0.178624942100722
"428","ERJ",2007,207425100,41.150002,51.43,39.009998,40.779999,33.395649,0.0610269422849414,0.0387162780802992
"429","ERJ",2008,259684900,45.389999,48.009998,12.3,45.130001,37.725506,0.129653326994783,0.106669987902648
"430","ERJ",2009,261361500,16.030001,24.65,9.75,17.309999,14.757656,-0.608814895683573,-0.616441422192745
"431","EXPE",2005,117690700,48.220001,52.200001,37.48,48.040001,32.409931,NA,NA
"432","EXPE",2006,318912500,48,52.619999,26.1,48,32.382935,-0.000832954565685329,-0.000832660265764673
"433","EXPE",2007,379567700,41.919998,70.080002,40.740002,42.099998,28.402534,-0.122916622597674,-0.122916708333333
"434","EXPE",2008,521568500,63.299999,61.119999,12.1,61.099998,41.220783,0.451306527790795,0.451306434741398
"435","EXPE",2009,538244300,16.42,54.18,12.78,17.58,11.860251,-0.712274970613731,-0.712274949665301
"436","EZPW",2005,184631100,5.183333,7.23,3.123333,4.866667,4.866667,NA,NA
"437","EZPW",2006,297132100,5.08,16.953333,5.236667,5.243333,5.243333,0.0773971179864987,0.0773971179864987
"438","EZPW",2007,148875800,16.9,17.049999,10.46,16.67,16.67,2.17927547229978,2.17927547229978
"439","EZPW",2008,159951400,11.26,18.799999,10.4,10.85,10.85,-0.349130173965207,-0.349130173965207
"440","EZPW",2009,144734800,15.26,17.370001,9.58,15.73,15.73,0.449769585253456,0.449769585253456
"441","F",2005,3408234400,14.66,14.71,7.65,14.71,10.24821,NA,NA
"442","F",2006,8474128600,7.72,9.19,6.19,7.83,5.676602,-0.446088438859079,-0.467709041468389
"443","F",2007,11462304400,7.56,9.64,6.7,7.51,5.626932,-0.00874995287673852,-0.0408684546615582
"444","F",2008,17266097400,6.73,8.48,1.26,6.6,4.945106,-0.121171892605064,-0.121171770972037
"445","F",2009,19231833600,2.3,10.2,1.58,2.46,1.843175,-0.627272903755754,-0.627272727272727
"446","FCFS",2005,73321400,13.565,14.885,8.455,13.3,12.769326,NA,NA
"447","FCFS",2006,87215400,14.46,26.120001,14.385,14.515,13.935845,0.0913532162934834,0.0913533834586466
"448","FCFS",2007,88133300,26.110001,25.58,14.43,25.219999,24.213711,0.737512938756136,0.737512848777127
"449","FCFS",2008,99667100,14.68,19.889999,7.54,14.16,13.595011,-0.438540792033076,-0.438540818340239
"450","FCFS",2009,57153600,19.309999,22.68,11.34,19.209999,18.443514,0.356638402131488,0.356638347457627
"451","FCN",2005,94728600,21.09,30.309999,18.23,21.700001,21.700001,NA,NA
"452","FCN",2006,94460300,27.450001,29.17,20,27.540001,27.540001,0.269124411561087,0.269124411561087
"453","FCN",2007,135948400,27.99,62.779999,26.09,27.5,27.5,-0.00145246908306218,-0.00145246908306218
"454","FCN",2008,266347200,61.509998,74.190002,41.16,60.369999,60.369999,1.19527269090909,1.19527269090909
"455","FCN",2009,209670800,44.259998,56.130001,36.540001,44.52,44.52,-0.262547610776008,-0.262547610776008
"456","FDS",2005,87220000,38.833332,42.040001,27.610001,38.013332,32.398979,NA,NA
"457","FDS",2006,70946200,41.099998,57.23,37.799999,40.84,35.015411,0.080756618904565,0.0743599114121332
"458","FDS",2007,95356900,56.549999,73.529999,55.299999,55.779999,48.06958,0.372812102648174,0.365817801175318
"459","FDS",2008,184533400,55.369999,66.489998,33.18,55.049999,47.774567,-0.00613720777256643,-0.0130871282374888
"460","FDS",2009,153523000,44,76.059998,35.759998,45.599998,40.089695,-0.160856968101877,-0.171662146624199
"461","FDX",2005,467359000,99.120003,104.559998,77,97.400002,89.049881,NA,NA
"462","FDX",2006,444885100,103.379997,119.419998,98.019997,103.32,94.783188,0.0643830955821265,0.060780265692397
"463","FDX",2007,544464100,108.75,120.970001,89.169998,109.769997,101.024643,0.0658498108335415,0.062427380952381
"464","FDX",2008,834757500,88.57,98.650002,54.939999,86.160004,79.583633,-0.212235444375686,-0.215086031203955
"465","FDX",2009,899865300,64.160004,91.360001,34.279999,64.440002,59.844501,-0.248030044066975,-0.252089147999575
"466","FE",2005,306496100,39.619999,52.73,38.259998,39.349998,20.814825,NA,NA
"467","FE",2006,326765700,49.18,61.310001,48.200001,50.029999,27.471975,0.319827334604062,0.271410458521497
"468","FE",2007,489769100,60.450001,74.760002,57.900002,60.459999,34.332069,0.249712443317235,0.208474919217968
"469","FE",2008,539404900,72.120003,83.209999,45.450001,71.889999,42.091209,0.22600269153601,0.18905061510173
"470","FE",2009,635376700,48.52,52.959999,35.790001,49.66,30.026361,-0.286635815093836,-0.309222413537661
"471","FIS",2005,90534000,35.43,41.290001,32.779999,35.240002,15.156056,NA,NA
"472","FIS",2006,211079600,40.740002,44.16,33.740002,41.040001,17.764404,0.172099390501064,0.164585660352687
"473","FIS",2007,342578000,40.110001,57.669998,40.34,40.610001,19.340044,0.0886964741400837,-0.0104775825907022
"474","FIS",2008,514239800,41.41,43.5,12.47,40.32,19.284296,-0.00288251670988948,-0.00714112270029243
"475","FIS",2009,786585400,16.360001,25.700001,15.52,17.049999,14.75566,-0.234835432934653,-0.577132961309524
"476","FISV",2005,1536652000,10.04,11.7025,9.2375,10.005,10.005,NA,NA
"477","FISV",2006,1309978800,10.915,13.275,10.165,10.9225,10.9225,0.0917041479260368,0.0917041479260368
"478","FISV",2007,1575144000,13.0275,14.8125,11.605,12.8925,12.8925,0.180361638818952,0.180361638818952
"479","FISV",2008,2014159600,13.79,13.815,7.2375,13.815,13.815,0.0715532286212914,0.0715532286212914
"480","FISV",2009,1785781200,9.01,12.61,7.41,9.5475,9.5475,-0.308903365906623,-0.308903365906623
"481","FNF",2005,40333800,15.437963,15.437963,12.053487,15.437963,6.919136,NA,NA
"482","FNF",2006,326306500,14.458246,15.200456,10.705634,14.428557,6.592616,-0.0471908631366691,-0.0653846624713377
"483","FNF",2007,764938600,14.268241,16.880819,8.009928,14.06636,7.046608,0.0688637105513199,-0.0251027874790251
"484","FNF",2008,1249464100,8.627446,12.100988,4.180125,8.502755,4.707118,-0.332002291031373,-0.395525565960206
"485","FNF",2009,1507780500,10.515628,13.555719,7.386472,10.533441,6.561802,0.394016891014842,0.238826827304797
"486","FORR",2005,18187100,17.440001,21.5,13.74,17.879999,14.39139,NA,NA
"487","FORR",2006,26894300,18.15,31.82,18.379999,18.379999,14.793831,0.0279640118153981,0.0279642073805486
"488","FORR",2007,24564900,27.08,31.01,21.09,27.34,22.00563,0.487486912619186,0.4874864791886
"489","FORR",2008,31017300,28,35.66,19.549999,27.5,22.134407,0.00585200241938089,0.00585223116313105
"490","FORR",2009,28338100,27.879999,28.139999,16.49,28.139999,22.649536,0.0232727716626879,0.0232726909090908
"491","GIB",2005,14113700,6.53,8.06,5.44,6.52,6.52,NA,NA
"492","GIB",2006,18826800,8.15,8.48,5.8,8.18,8.18,0.254601226993865,0.254601226993865
"493","GIB",2007,47013900,7,11.76,6.71,6.73,6.73,-0.177261613691931,-0.177261613691931
"494","GIB",2008,42902700,11.68,11.92,6.7,11.06,11.06,0.643387815750371,0.643387815750371
"495","GIB",2009,46322400,7.8,13.83,6.8,7.94,7.94,-0.282097649186257,-0.282097649186257
"496","GIL",2005,138556000,4.25,10.8,4.1625,4.25375,3.721168,NA,NA
"497","GIL",2006,182829200,10.75,13.8125,9.65,11.105,9.714625,1.61063864894033,1.61063767264179
"498","GIL",2007,228278800,11.7075,22.584999,11.735,11.735,10.265746,0.0567310627018542,0.0567312021611885
"499","GIL",2008,575798200,20.725,20.684999,4.39,20.684999,18.095184,0.762675990619678,0.76267567106945
"500","GIL",2009,594874600,5.765,12.42,2.885,6.1,5.336264,-0.705100318405162,-0.705100299980677
"501","GOOG",2005,5422353100,98.062202,214.624084,86.929604,100.700043,100.700043,NA,NA
"502","GOOG",2006,4290960100,209.894836,253.178314,167.440964,216.208771,216.208771,1.14705738506984,1.14705738506984
"503","GOOG",2007,2748116400,231.494354,368.49826,217.922623,232.28421,232.28421,0.0743514656026605,0.0743514656026605
"504","GOOG",2008,3219513700,344.19632,340.450684,127.888214,340.381134,340.381134,0.465364925149238,0.465364925149238
"505","GOOG",2009,1777638400,153.302917,309.422516,140.461441,159.621811,159.621811,-0.531049770226102,-0.531049770226102
"506","GPI",2005,35689600,31.59,32.720001,24.040001,30.950001,26.534021,NA,NA
"507","GPI",2006,125226300,31.629999,63.18,32.02,32.02,27.451355,0.0345719934419288,0.0345718567181954
"508","GPI",2007,145287500,51.98,54.509998,23.709999,51.32,44.502556,0.6211424171958,0.602748282323548
"509","GPI",2008,147245700,23.870001,29.08,5.65,23.610001,20.802174,-0.532562264513526,-0.539945420888542
"510","GPI",2009,145093300,10.88,34.470001,7.42,11.04,9.968423,-0.520798979952768,-0.532401544582739
"511","GPS",2005,1259648100,21,22.58,16,20.969999,15.018066,NA,NA
"512","GPS",2006,1519568500,17.780001,21.09,16.219999,17.709999,12.817657,-0.146517467695241,-0.155460188624711
"513","GPS",2007,2020151400,19.82,21.870001,15.66,19.309999,14.217174,0.109186647762536,0.090344443271849
"514","GPS",2008,2655333000,21.23,21.370001,9.51,20.32,15.154751,0.0659467908319895,0.0523045599329135
"515","GPS",2009,2386126100,13.71,23.209999,9.85,14.07,10.694701,-0.294300447430644,-0.30757874015748
"516","GS",2005,947414600,104.900002,134.119995,95.5,104.949997,88.780296,NA,NA
"517","GS",2006,1167932200,126.699997,205.100006,127.040001,128.869995,110.020134,0.239240450381017,0.227918043675599
"518","GS",2007,2414238700,200.600006,247.919998,164.899994,200.720001,172.784866,0.570484053400626,0.557538672985904
"519","GS",2008,4244211000,214.800003,207.779999,52,207.600006,179.894257,0.0411459126287137,0.0342766289643452
"520","GS",2009,3998200700,84.019997,192.279999,59.200001,86.760002,75.830887,-0.578469661763577,-0.582080927300166
"521","GSK",2005,334879600,46.950001,53.529999,44.48,47.349998,23.865454,NA,NA
"522","GSK",2006,318225900,50.43,58.380001,50.150002,50.959999,26.493223,0.110107647648354,0.0762407846353026
"523","GSK",2007,505767600,53.790001,59.349998,47.869999,53.810001,28.89127,0.0905154876777354,0.0559262569844241
"524","GSK",2008,503344900,50.450001,54.360001,32.02,50.169998,27.984928,-0.0313707912459369,-0.0676454735616898
"525","GSK",2009,468592700,36.52,42.91,27.27,36.970001,21.674105,-0.225507923407914,-0.263105392190767
"526","HD",2005,1975207900,42.990002,43.950001,35.09,43.099998,30.502605,NA,NA
"527","HD",2006,3030296300,40.389999,43.810001,33.130001,41.240002,29.47636,-0.0336445034776538,-0.0431553616313394
"528","HD",2007,4637940200,41.299999,41.759998,25.940001,41.07,29.886539,0.0139155241691986,-0.0041222597418884
"529","HD",2008,5212146400,27.129999,30.639999,18.51,26.110001,19.503134,-0.347427482319047,-0.364256123691259
