"","date","keyword","mean_hits","max_hits"
"580",2009,"DMHYY",0,0
"581",2005,"DNB",18.9230769230769,54
"582",2005,"DPZ",2.26923076923077,4
"583",2005,"DRCT",0.113636363636364,1
"584",2005,"DRI",20.6923076923077,25
"585",2005,"DRIV",4.30769230769231,7
"586",2006,"DNB",22.8490566037736,61
"587",2006,"DPZ",3.07547169811321,4
"588",2006,"DRCT",0.166666666666667,1
"589",2006,"DRI",19.5283018867925,25
"590",2006,"DRIV",4.30188679245283,6
"591",2007,"DNB",28.8846153846154,81
"592",2007,"DPZ",2.90384615384615,4
"593",2007,"DRCT",0.0454545454545455,1
"594",2007,"DRI",17.9038461538462,21
"595",2007,"DRIV",4.67307692307692,7
"596",2008,"DNB",36.4807692307692,94
"597",2008,"DPZ",2.73076923076923,4
"598",2008,"DRCT",0,0
"599",2008,"DRI",16.8269230769231,19
"600",2008,"DRIV",4.65384615384615,7
"601",2009,"DNB",40.8653846153846,100
"602",2009,"DPZ",2.51923076923077,3
"603",2009,"DRCT",0,0
"604",2009,"DRI",16.4807692307692,19
"605",2009,"DRIV",4.25,5
"606",2005,"DSW",1,1
"607",2005,"DTEGY",0,0
"608",2005,"EBAY",66.8269230769231,79
"609",2006,"DSW",1,1
"610",2006,"DTEGY",0,0
"611",2006,"EBAY",79.9245283018868,93
"612",2007,"DST",1.58333333333333,4
"613",2007,"DSW",1,1
"614",2007,"DTEGY",0,0
"615",2007,"DTV",1,1
"616",2007,"EBAY",88.1538461538462,100
"617",2008,"DST",1,1
"618",2008,"DSW",1,1
"619",2008,"DTEGY",0,0
"620",2008,"DTV",1,1
"621",2008,"EBAY",87.6346153846154,95
"622",2009,"DST",1,1
"623",2009,"DSW",1,1
"624",2009,"DTEGY",0,0
"625",2009,"DTV",1,1
"626",2009,"EBAY",80.8461538461538,88
"627",2005,"ECA",13.5576923076923,19
"628",2005,"ECMV",0,0
"629",2005,"EDPFY",0,0
"630",2005,"EDS",31.7115384615385,38
"631",2005,"EEFT",0,0
"632",2006,"ECA",13.7169811320755,17
"633",2006,"ECMV",0,0
"634",2006,"EDPFY",0,0
"635",2006,"EDS",28.6415094339623,36
"636",2006,"EEFT",0,0
"637",2007,"ECA",14.3269230769231,19
"638",2007,"ECMV",0,0
"639",2007,"EDPFY",0,0
"640",2007,"EDS",28.3269230769231,32
"641",2007,"EEFT",0,0
"642",2008,"ECA",15.0961538461538,18
"643",2008,"ECMV",0,0
"644",2008,"EDPFY",0,0
"645",2008,"EDS",29.6153846153846,100
"646",2008,"EEFT",0,0
"647",2009,"ECA",15.8653846153846,23
"648",2009,"ECMV",0,0
"649",2009,"EDPFY",0,0
"650",2009,"EDS",23.3653846153846,29
"651",2009,"EEFT",0,0
"652",2005,"EFX",1.34615384615385,2
"653",2005,"EK",8.53846153846154,25
"654",2005,"EMC",9.86538461538461,12
"655",2005,"ENDP",0,0
"656",2005,"ENPT",0,0
"657",2006,"EFX",1.0188679245283,2
"658",2006,"EK",10.6792452830189,25
"659",2006,"EMC",10.0566037735849,15
"660",2006,"ENDP",0,0
"661",2006,"ENPT",0,0
"662",2007,"EFX",1,1
"663",2007,"EK",11.5769230769231,35
"664",2007,"EMC",9.90384615384615,11
"665",2007,"ENDP",0,0
"666",2007,"ENPT",0,0
"667",2008,"EFX",1,1
"668",2008,"EK",18.6923076923077,100
"669",2008,"EMC",9.03846153846154,11
"670",2008,"ENDP",0,0
"671",2008,"ENPT",0,0
"672",2009,"EFX",1,1
"673",2009,"EK",12.6538461538462,27
"674",2009,"EMC",8.01923076923077,9
"675",2009,"ENDP",0,0
"676",2009,"ENPT",0,0
"677",2005,"ERJ",29.8076923076923,73
"678",2005,"ERTS",41.25,100
"679",2005,"ESRX",3.26923076923077,16
"680",2005,"EXPE",33.0769230769231,66
"681",2005,"EZPW",1.03846153846154,7
"682",2006,"ERJ",27.0566037735849,46
"683",2006,"ERTS",51.9056603773585,89
"684",2006,"ESRX",5.30188679245283,17
"685",2006,"EXPE",39.1320754716981,75
"686",2006,"EZPW",3.62264150943396,17
"687",2007,"ERJ",25.7115384615385,49
"688",2007,"ERTS",45.1923076923077,74
"689",2007,"ESRX",4.48076923076923,14
"690",2007,"EXPE",35.75,63
"691",2007,"EZPW",2.21153846153846,9
"692",2008,"ERJ",23.3461538461538,40
"693",2008,"ERTS",42.0192307692308,71
"694",2008,"ESRX",4.96153846153846,20
"695",2008,"EXPE",35.6538461538462,54
"696",2008,"EZPW",1.67307692307692,6
"697",2009,"ERJ",23.1923076923077,42
"698",2009,"ERTS",30.8461538461538,53
"699",2009,"ESRX",3.28846153846154,7
"700",2009,"EXPE",34.4423076923077,50
"701",2009,"EZPW",0.75,4
"702",2005,"F",61.8269230769231,70
"703",2005,"FADV",0,0
"704",2005,"FCFS",0,0
"705",2005,"FCN",1,1
"706",2005,"FDS",1,1
"707",2006,"F",63.0754716981132,66
"708",2006,"FADV",0,0
"709",2006,"FCFS",0,0
"710",2006,"FCN",1,1
"711",2006,"FDS",1,1
"712",2007,"F",64.5576923076923,69
"713",2007,"FADV",0,0
"714",2007,"FCFS",0,0
"715",2007,"FCN",1.05769230769231,2
"716",2007,"FDS",1,1
"717",2008,"F",72.8653846153846,80
"718",2008,"FADV",0,0
"719",2008,"FCN",1.17307692307692,2
"720",2008,"FDS",1,1
"721",2009,"F",88.3846153846154,100
"722",2009,"FADV",0,0
"723",2009,"FCN",1.03846153846154,2
"724",2009,"FDS",1,1
"725",2005,"FDX",1,1
