ticker,,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,industry_translate,ag_frst_fsh,mining,construction,not used,manuf,trn_comm_elc_gas,wholesale,retail,finance_insurance,services,pub_admin,nonclass
CTXS,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
CTXS,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
CVC,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
CVC,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
CVC,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
CVC,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
CVC,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
CVS,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
CVS,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
CVS,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
CVS,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
CVS,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
CVX,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
CVX,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
CVX,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
CVX,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
CVX,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
D,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electric services,0,0,0,0,0,1,0,0,0,0,0,0
D,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electric services,0,0,0,0,0,1,0,0,0,0,0,0
D,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electric services,0,0,0,0,0,1,0,0,0,0,0,0
D,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electric services,0,0,0,0,0,1,0,0,0,0,0,0
D,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electric services,0,0,0,0,0,1,0,0,0,0,0,0
DANOY,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,0,0
DANOY,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,0,0
DANOY,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,0,0
DANOY,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,0,0
DANOY,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,0,0
DASTY,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
DASTY,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
DASTY,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
DASTY,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
DASTY,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepackaged software,0,0,0,0,0,0,0,0,0,1,0,0
DBD,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DBD,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DBD,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DBD,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DBD,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DDAIF,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DDAIF,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DDAIF,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DDAIF,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DDAIF,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DEBS,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women's clothing stores,0,0,0,0,0,0,0,1,0,0,0,0
DEBS,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women's clothing stores,0,0,0,0,0,0,0,1,0,0,0,0
DEBS,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women's clothing stores,0,0,0,0,0,0,0,1,0,0,0,0
DEBS,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women's clothing stores,0,0,0,0,0,0,0,1,0,0,0,0
DEBS,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women's clothing stores,0,0,0,0,0,0,0,1,0,0,0,0
DG,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DG,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DG,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DG,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DG,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DHI,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,1,0,0,0,0,0,0,0,0,0
DHI,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,1,0,0,0,0,0,0,0,0,0
DHI,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,1,0,0,0,0,0,0,0,0,0
DHI,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,1,0,0,0,0,0,0,0,0,0
DHI,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,1,0,0,0,0,0,0,0,0,0
DIS,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Television broadcasting stations,0,0,0,0,0,1,0,0,0,0,0,0
DIS,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Television broadcasting stations,0,0,0,0,0,1,0,0,0,0,0,0
DIS,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Television broadcasting stations,0,0,0,0,0,1,0,0,0,0,0,0
DIS,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Television broadcasting stations,0,0,0,0,0,1,0,0,0,0,0,0
DIS,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
DISH,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
DISH,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
DISH,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
DISH,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
DISH,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cable and other pay television services,0,0,0,0,0,1,0,0,0,0,0,0
DJO,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DJO,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DJO,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DJO,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DJO,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DLLR,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
DLLR,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
DLLR,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
DLLR,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
DLLR,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
DLTR,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DLTR,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DLTR,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DLTR,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DLTR,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Variety stores,0,0,0,0,0,0,0,1,0,0,0,0
DMHYY,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DMHYY,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DMHYY,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DMHYY,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DMHYY,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
DNB,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
DNB,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
DNB,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
DNB,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
DNB,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
DPZ,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DPZ,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DPZ,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DPZ,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DPZ,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DRCT,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,0,1,0,0,0
DRCT,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,0,1,0,0,0
DRCT,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,0,1,0,0,0
DRCT,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,0,1,0,0,0
DRCT,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fire, marine, and casualty insurance",0,0,0,0,0,0,0,0,1,0,0,0
DRI,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DRI,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DRI,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DRI,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DRI,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eating places,0,0,0,0,0,0,0,1,0,0,0,0
DRIV,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computers, peripherals, and software",0,0,0,0,0,0,1,0,0,0,0,0
DRIV,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computers, peripherals, and software",0,0,0,0,0,0,1,0,0,0,0,0
DRIV,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computers, peripherals, and software",0,0,0,0,0,0,1,0,0,0,0,0
DRIV,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computers, peripherals, and software",0,0,0,0,0,0,1,0,0,0,0,0
DRIV,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computers, peripherals, and software",0,0,0,0,0,0,1,0,0,0,0,0
DST,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data processing and preparation,0,0,0,0,0,0,0,0,0,1,0,0
DST,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data processing and preparation,0,0,0,0,0,0,0,0,0,1,0,0
DST,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data processing and preparation,0,0,0,0,0,0,0,0,0,1,0,0
DST,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data processing and preparation,0,0,0,0,0,0,0,0,0,1,0,0
DST,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data processing and preparation,0,0,0,0,0,0,0,0,0,1,0,0
DSW,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoe stores,0,0,0,0,0,0,0,1,0,0,0,0
DSW,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoe stores,0,0,0,0,0,0,0,1,0,0,0,0
DSW,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoe stores,0,0,0,0,0,0,0,1,0,0,0,0
DSW,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoe stores,0,0,0,0,0,0,0,1,0,0,0,0
DSW,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shoe stores,0,0,0,0,0,0,0,1,0,0,0,0
DTEGY,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTEGY,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTEGY,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTEGY,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTEGY,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTV,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTV,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTV,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTV,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
DTV,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
EBAY,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EBAY,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EBAY,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EBAY,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EBAY,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
ECA,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,1,0,0,0,0,0,0,0,0,0,0
ECA,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,1,0,0,0,0,0,0,0,0,0,0
ECA,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,1,0,0,0,0,0,0,0,0,0,0
ECA,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,1,0,0,0,0,0,0,0,0,0,0
ECA,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,1,0,0,0,0,0,0,0,0,0,0
ECMV,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
ECMV,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
ECMV,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
ECMV,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
ECMV,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drug stores and proprietary stores,0,0,0,0,0,0,0,1,0,0,0,0
EDPFY,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
EDPFY,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
EDPFY,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
EDPFY,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
EDPFY,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,1,0,0,0,0,0,0
EDS,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EDS,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EDS,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EDS,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EDS,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Help supply services,0,0,0,0,0,0,0,0,0,1,0,0
EEFT,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
EEFT,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
EEFT,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
EEFT,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
EEFT,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functions related to depository banking,0,0,0,0,0,0,0,0,1,0,0,0
EFX,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
EFX,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
EFX,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
EFX,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
EFX,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Advertising, nec",0,0,0,0,0,0,0,0,0,1,0,0
EK,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EK,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EK,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EK,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EK,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EMC,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EMC,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EMC,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EMC,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
EMC,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
ENDP,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
ENDP,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
ENDP,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
ENDP,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
ENDP,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,1,0,0,0,0,0,0,0
ENPT,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,1,0,0,0,0,0
ENPT,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,1,0,0,0,0,0
ENPT,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,1,0,0,0,0,0
